Prscrbr_NPI,Prscrbr_Type,Gnrc_Name,Brnd_Name,Drug_Category,Tot_Clms,Tot_30day_Fills,Tot_Day_Suply,Tot_Drug_Cst,Tot_Benes,Year
1902885098,Neurosurgery,Oxycodone Hcl/Acetaminophen,Endocet,Opioid,11,11.0,330,1001.0,,2017
1902885098,Neurosurgery,Fentanyl,Fentanyl,Opioid,24,24.0,720,3202.8,,2017
1902885098,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,33,35.0,1050,646.96,,2017
1902885098,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,57,57.0,1454,981.55,26.0,2017
1902885098,Neurosurgery,Pregabalin,Lyrica,Gabapentinoid,17,17.0,510,7370.27,,2017
1902885098,Neurosurgery,Morphine Sulfate,Morphine Sulfate Er,Opioid,33,33.0,990,2138.83,,2017
1902885098,Neurosurgery,Oxycodone Hcl,Oxycodone Hcl,Opioid,88,88.0,2534,3547.83,14.0,2017
1902885098,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,64,64.0,1456,2920.69,43.0,2017
1902885098,Neurosurgery,Oxycodone Hcl,Oxycontin,Opioid,11,11.0,330,5859.48,,2017
1902885098,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,12,12.0,265,88.17,,2017
1902887821,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,17,17.0,307,129.59,14.0,2017
1902887821,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,95,101.0,3014,1084.58,63.0,2017
1902887821,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,34,36.0,469,569.44,27.0,2017
1902887821,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,12,20.0,450,1101.53,,2017
1902887821,Neurosurgery,Tizanidine Hcl,Tizanidine Hcl,Muscle Relaxant,37,37.0,436,683.88,27.0,2017
1902887821,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,35,35.0,298,169.91,29.0,2017
1902926850,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,18,18.0,530,152.72,14.0,2017
1902926850,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,15,15.0,133,250.51,11.0,2017
1902926850,Neurosurgery,Methocarbamol,Methocarbamol,Muscle Relaxant,18,18.0,306,128.03,,2017
1902947732,Neurosurgery,Oxycodone Hcl,Oxycodone Hcl,Opioid,12,12.0,118,232.1,,2017
1912012071,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,66,72.0,1842,685.33,23.0,2017
1912012071,Neurosurgery,Meloxicam,Meloxicam,NSAID,14,26.7,800,66.66,,2017
1912012071,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,22,22.0,303,655.65,13.0,2017
1912012071,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,19,19.0,265,157.38,13.0,2017
1912078759,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,18,18.0,53,100.22,16.0,2017
1912092800,Neurosurgery,Baclofen,Baclofen,Muscle Relaxant,13,19.0,570,125.04,,2017
1912092800,Neurosurgery,Carisoprodol,Carisoprodol,Muscle Relaxant,13,13.0,390,172.39,,2017
1912092800,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,29,31.0,846,589.46,16.0,2017
1912092800,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,98,134.1,3993,1137.73,34.0,2017
1912092800,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,74,75.0,1619,1749.73,47.0,2017
1912092800,Neurosurgery,Oxycodone Hcl,Oxycodone Hcl,Opioid,28,28.0,465,669.84,16.0,2017
1912092800,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,124,126.7,2376,4561.43,63.0,2017
1912092800,Neurosurgery,Tizanidine Hcl,Tizanidine Hcl,Muscle Relaxant,11,13.0,390,280.37,,2017
1912092800,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,54,54.3,1130,372.25,28.0,2017
1912115718,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,118,189.0,5629,1830.09,50.0,2017
1912115718,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,50,50.7,964,755.96,37.0,2017
1912115718,Neurosurgery,Meloxicam,Meloxicam,NSAID,58,101.0,3030,438.63,30.0,2017
1912115718,Neurosurgery,Methocarbamol,Methocarbamol,Muscle Relaxant,50,50.0,890,598.73,23.0,2017
1912115718,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,39,39.0,578,1313.62,21.0,2017
1912115718,Neurosurgery,Tizanidine Hcl,Tizanidine Hcl,Muscle Relaxant,45,45.0,510,933.29,13.0,2017
1912115718,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,17,17.0,251,82.64,,2017
1912133570,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,17,17.0,250,89.46,14.0,2017
1912133570,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,20,20.0,600,143.77,,2017
1912133570,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,39,39.0,714,691.68,20.0,2017
1912133570,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,67,67.0,655,1100.39,65.0,2017
1912160409,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,19,21.0,506,66.67,,2017
1912160409,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,20,23.0,644,255.87,,2017
1912160409,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,15,15.0,196,318.49,13.0,2017
1912206301,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,22,24.0,705,288.69,,2017
1912905175,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,48,76.3,2268,639.43,23.0,2017
1912905175,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,57,57.0,670,710.63,45.0,2017
1912905175,Neurosurgery,Naproxen,Naproxen,NSAID,11,13.0,390,88.42,,2017
1912905175,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,52,52.0,678,854.45,40.0,2017
1912905175,Neurosurgery,Tizanidine Hcl,Tizanidine Hcl,Muscle Relaxant,34,35.0,885,375.22,24.0,2017
1912925595,Neurosurgery,Acetaminophen With Codeine,Acetaminophen-Codeine,Opioid,41,41.0,270,255.09,34.0,2017
1912926643,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,64,64.0,670,243.63,43.0,2017
1912926643,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,114,114.3,3090,2077.46,114.0,2017
1912926643,Neurosurgery,Methocarbamol,Methocarbamol,Muscle Relaxant,15,15.0,147,72.17,13.0,2017
1912926643,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,32,32.0,330,106.63,20.0,2017
1912935115,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,28,28.0,272,241.16,20.0,2017
1912935115,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,13,13.0,103,145.31,,2017
1912935115,Neurosurgery,Tizanidine Hcl,Tizanidine Hcl,Muscle Relaxant,14,14.0,140,81.42,,2017
1912950783,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,37,37.0,849,336.88,24.0,2017
1912950783,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,39,39.0,757,855.23,29.0,2017
1912950783,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,16,16.0,305,607.46,12.0,2017
1912956293,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,54,54.3,1100,789.02,50.0,2017
1912956293,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,35,35.0,319,321.7,28.0,2017
1912956293,Neurosurgery,Oxycodone Hcl,Oxycodone Hcl,Opioid,231,232.0,2506,3077.35,143.0,2017
1912956293,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,17,17.0,217,65.99,16.0,2017
1912957572,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,73,75.0,2234,1082.4,21.0,2017
1912957572,Neurosurgery,Oxycodone Hcl,Oxycodone Hcl,Opioid,50,50.0,1043,699.35,17.0,2017
1912957572,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,68,68.0,1139,1101.91,27.0,2017
1912964008,Neurosurgery,Celecoxib,Celecoxib,NSAID,48,59.0,1760,2807.33,29.0,2017
1912964008,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,30,34.6,994,370.62,18.0,2017
1912964008,Neurosurgery,Meloxicam,Meloxicam,NSAID,17,18.0,540,57.98,,2017
1912964008,Neurosurgery,Nabumetone,Nabumetone,NSAID,61,71.0,2130,1068.14,34.0,2017
1912964008,Neurosurgery,Tizanidine Hcl,Tizanidine Hcl,Muscle Relaxant,138,142.0,1044,785.49,89.0,2017
1912964008,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,114,114.0,788,454.93,83.0,2017
1912969353,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,13,13.0,97,99.76,12.0,2017
1912993122,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,36,36.0,313,267.45,33.0,2017
1912993122,Neurosurgery,Meloxicam,Meloxicam,NSAID,14,14.0,356,42.12,,2017
1912993122,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,17,17.0,239,61.93,14.0,2017
1922004936,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,44,44.0,655,396.91,17.0,2017
1922004936,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,15,15.0,450,107.35,,2017
1922004936,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,67,67.0,1123,1258.77,45.0,2017
1922004936,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,23,23.0,381,627.18,15.0,2017
1922050566,Neurosurgery,Carisoprodol,Carisoprodol,Muscle Relaxant,12,12.0,350,94.55,,2017
1922050566,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,62,73.3,2183,1360.79,17.0,2017
1922050566,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,53,53.6,1206,918.02,26.0,2017
1922050566,Neurosurgery,Pregabalin,Lyrica,Gabapentinoid,13,13.0,390,4886.74,,2017
1922050566,Neurosurgery,Methadone Hcl,Methadone Hcl,Opioid,26,26.0,734,280.22,,2017
1922050566,Neurosurgery,Tizanidine Hcl,Tizanidine Hcl,Muscle Relaxant,25,25.0,354,402.2,,2017
1922050566,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,25,27.5,541,292.29,12.0,2017
1922054998,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,56,57.0,825,774.83,35.0,2017
1922054998,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,41,62.0,1840,793.72,15.0,2017
1922054998,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,99,99.0,610,813.93,62.0,2017
1922054998,Neurosurgery,Naproxen,Naproxen,NSAID,247,259.0,7727,2082.7,114.0,2017
1922054998,Neurosurgery,Tizanidine Hcl,Tizanidine Hcl,Muscle Relaxant,12,12.0,260,127.0,,2017
1922054998,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,58,58.0,365,291.74,27.0,2017
1922068782,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,11,17.3,498,216.25,,2017
1922068782,Neurosurgery,Oxaprozin,Oxaprozin,NSAID,12,12.0,285,1262.08,,2017
1922068782,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,44,44.0,440,649.32,34.0,2017
1922068782,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,11,11.0,129,62.87,,2017
1922074947,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,19,21.0,555,229.83,13.0,2017
1922086644,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,57,57.0,688,270.05,34.0,2017
1922086644,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,88,88.0,855,1342.25,47.0,2017
1922086644,Neurosurgery,Meloxicam,Meloxicam,NSAID,24,32.0,866,125.01,14.0,2017
1922086644,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,43,45.0,470,177.63,17.0,2017
1922091339,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,11,11.0,272,148.49,,2017
1922091339,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,42,42.0,354,327.2,35.0,2017
1922091339,Neurosurgery,Oxycodone Hcl,Oxycodone Hcl,Opioid,13,13.0,120,134.01,12.0,2017
1922091339,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,14,14.0,153,189.17,13.0,2017
1922097377,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,32,32.0,506,464.89,28.0,2017
1922097377,Neurosurgery,Methocarbamol,Methocarbamol,Muscle Relaxant,20,20.0,316,135.85,15.0,2017
1922097377,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,14,14.0,191,652.33,13.0,2017
1922099084,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,25,33.0,928,231.83,,2017
1922099084,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,21,21.0,183,163.92,18.0,2017
1922113869,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,76,80.8,2425,715.06,24.0,2017
1922113869,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,54,54.0,1120,1032.83,29.0,2017
1922113869,Neurosurgery,Hydromorphone Hcl,Hydromorphone Hcl,Opioid,11,11.0,218,129.67,,2017
1922113869,Neurosurgery,Pregabalin,Lyrica,Gabapentinoid,62,63.0,1865,20700.54,,2017
1922113869,Neurosurgery,Meloxicam,Meloxicam,NSAID,14,14.0,225,41.95,11.0,2017
1922113869,Neurosurgery,Oxycodone Hcl,Oxycodone Hcl,Opioid,42,42.0,1103,1408.07,19.0,2017
1922113869,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,35,35.0,668,1189.44,15.0,2017
1922113869,Neurosurgery,Tizanidine Hcl,Tizanidine Hcl,Muscle Relaxant,16,17.0,391,221.66,13.0,2017
1922113869,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,42,42.0,837,318.53,20.0,2017
1922115385,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,21,21.5,392,267.97,19.0,2017
1922115385,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,30,30.0,258,480.94,28.0,2017
1922157486,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,51,51.0,1387,428.6,19.0,2017
1922157486,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,49,49.0,596,646.42,38.0,2017
1922157486,Neurosurgery,Methocarbamol,Methocarbamol,Muscle Relaxant,19,19.0,446,207.39,18.0,2017
1922157858,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,14,14.0,228,71.91,,2017
1922157858,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,11,11.0,116,140.19,,2017
1922157858,Neurosurgery,Tizanidine Hcl,Tizanidine Hcl,Muscle Relaxant,28,28.0,399,290.87,13.0,2017
1922166396,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,15,16.0,290,222.86,11.0,2017
1922166396,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,34,44.0,1320,320.52,16.0,2017
1922166396,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,91,91.0,1231,1052.22,60.0,2017
1922166396,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,11,11.0,168,95.26,,2017
1922185743,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,20,30.7,908,388.97,15.0,2017
1922185743,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,47,47.0,520,649.87,35.0,2017
1922185743,Neurosurgery,Naproxen,Naproxen,NSAID,46,53.0,1590,428.43,33.0,2017
1922185743,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,20,20.0,197,118.95,14.0,2017
1922235498,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,22,22.0,264,304.56,17.0,2017
1922235498,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,45,45.0,444,832.32,27.0,2017
1922243682,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,19,20.0,486,145.11,12.0,2017
1922243682,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,115,115.0,1424,1438.97,82.0,2017
1922243682,Neurosurgery,Meloxicam,Meloxicam,NSAID,12,13.0,375,81.55,,2017
1922243682,Neurosurgery,Methocarbamol,Methocarbamol,Muscle Relaxant,53,53.0,853,412.92,28.0,2017
1922243682,Neurosurgery,Naproxen,Naproxen,NSAID,34,42.0,1220,252.44,16.0,2017
1922243682,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,48,48.0,587,1293.18,34.0,2017
1922243682,Neurosurgery,Tizanidine Hcl,Tizanidine Hcl,Muscle Relaxant,11,11.0,220,104.89,,2017
1922243682,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,26,26.0,261,81.56,18.0,2017
1922272830,Neurosurgery,Celecoxib,Celecoxib,NSAID,39,57.0,1710,5183.96,16.0,2017
1922272830,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,63,63.0,1750,427.24,39.0,2017
1922272830,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,84,84.0,1143,1017.56,51.0,2017
1922272830,Neurosurgery,Meloxicam,Meloxicam,NSAID,122,140.0,4200,503.77,67.0,2017
1922272830,Neurosurgery,Nabumetone,Nabumetone,NSAID,42,50.0,1500,1009.71,27.0,2017
1922272830,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,32,32.0,466,158.6,26.0,2017
1922286517,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,11,14.0,293,81.07,,2017
1922286517,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,86,135.5,4064,684.65,35.0,2017
1922286517,Neurosurgery,Naproxen,Naproxen,NSAID,14,14.8,391,142.01,11.0,2017
1932100112,Neurosurgery,Acetaminophen With Codeine,Acetaminophen-Codeine,Opioid,21,21.0,166,126.71,,2017
1932100112,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,19,23.1,694,160.96,11.0,2017
1932100112,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,27,27.0,285,278.05,20.0,2017
1932100112,Neurosurgery,Meloxicam,Meloxicam,NSAID,40,43.7,1309,178.46,14.0,2017
1932100112,Neurosurgery,Naproxen,Naproxen,NSAID,81,89.0,2670,622.07,36.0,2017
1932100112,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,158,158.0,1834,3711.63,128.0,2017
1932100112,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,25,25.0,211,94.43,17.0,2017
1932123940,Neurosurgery,Cyclobenzaprine Hcl,Cyclobenzaprine Hcl,Muscle Relaxant,17,17.0,495,342.79,17.0,2017
1932123940,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,11,11.0,177,261.51,11.0,2017
1932123940,Neurosurgery,Oxycodone Hcl,Oxycodone Hcl,Opioid,23,23.0,267,437.83,22.0,2017
1932123940,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,15,15.0,262,116.34,12.0,2017
1932135266,Neurosurgery,Baclofen,Baclofen,Muscle Relaxant,61,61.0,1791,772.56,28.0,2017
1932135266,Neurosurgery,Carisoprodol,Carisoprodol,Muscle Relaxant,13,13.0,390,93.69,,2017
1932135266,Neurosurgery,Gabapentin,Gabapentin,Gabapentinoid,123,127.3,3802,1383.62,59.0,2017
1932135266,Neurosurgery,Hydrocodone/Acetaminophen,Hydrocodone-Acetaminophen,Opioid,102,103.0,2856,2246.16,54.0,2017
1932135266,Neurosurgery,Hydromorphone Hcl,Hydromorphone Hcl,Opioid,34,34.0,1020,671.37,18.0,2017
1932135266,Neurosurgery,Oxycodone Hcl,Oxycodone Hcl,Opioid,12,12.0,355,297.8,,2017
1932135266,Neurosurgery,Oxycodone Hcl/Acetaminophen,Oxycodone-Acetaminophen,Opioid,75,75.0,2161,4405.67,33.0,2017
1932135266,Neurosurgery,Tramadol Hcl,Tramadol Hcl,Opioid,14,14.0,397,77.72,12.0,2017
